From,To,Datetime,Duration(seconds),Cell Tower,ID
375,172,20060610 2328,986,15,20015
293,37,20060610 2331,1274,22,20022
106,360,20060610 2332,1236,1,20001
93,134,20060610 2334,1334,29,20029
210,309,20060610 2335,715,11,20011
28,239,20060610 2337,1115,22,20022
164,38,20060610 2340,1353,30,20030
266,389,20060610 2341,951,11,20011
179,397,20060610 2342,1277,30,20030
216,309,20060610 2342,846,29,20029
150,67,20060610 2343,1070,16,20016
290,167,20060610 2343,1671,10,20010
378,0,20060610 2343,516,30,20030
295,26,20060610 2344,1039,6,20006
225,319,20060610 2345,1551,30,20030
354,25,20060610 2345,94,30,20030
19,123,20060610 2348,1349,30,20030
43,4,20060610 2348,677,24,20024
248,0,20060610 2348,1205,16,20016
248,336,20060610 2350,1405,16,20016
317,379,20060610 2351,1366,30,20030
24,47,20060610 2353,1258,24,20024
369,174,20060610 2354,779,25,20025
118,213,20060610 2356,1155,6,20006
