From,To,Datetime,Duration(seconds),Cell Tower,ID
295,3,20060601 1856,1112,6,20006
49,192,20060601 1857,921,13,20013
366,5,20060601 1858,1090,23,20023
16,166,20060601 1901,1116,11,20011
31,396,20060601 1901,822,9,20009
91,365,20060601 1901,1604,30,20030
55,13,20060601 1904,914,27,20027
23,122,20060601 1905,1186,29,20029
189,384,20060601 1905,788,29,20029
139,318,20060601 1906,1118,1,20001
18,249,20060601 1908,1058,4,20004
289,2,20060601 1908,502,4,20004
277,220,20060601 1910,875,16,20016
211,15,20060601 1912,1006,22,20022
144,149,20060601 1914,626,17,20017
206,7,20060601 1916,1616,21,20021
354,25,20060601 1918,936,30,20030
199,282,20060601 1919,764,22,20022
341,357,20060601 1919,1297,21,20021
128,75,20060601 1920,849,11,20011
394,199,20060601 1920,1035,11,20011
274,172,20060601 1921,1201,9,20009
13,236,20060601 1922,1790,11,20011
235,161,20060601 1922,1567,25,20025
255,87,20060601 1923,1715,4,20004
378,275,20060601 1923,1546,30,20030
12,3,20060601 1925,1265,11,20011
213,126,20060601 1925,738,8,20008
273,0,20060601 1926,1042,29,20029
67,19,20060601 1928,583,16,20016
289,45,20060601 1929,989,4,20004
382,17,20060601 1931,960,29,20029
182,38,20060601 1932,681,13,20013
332,338,20060601 1932,1113,12,20012
349,23,20060601 1933,1227,1,20001
111,41,20060601 1934,950,29,20029
190,170,20060601 1934,1265,9,20009
222,24,20060601 1934,1052,30,20030
19,20,20060601 1935,767,30,20030
308,175,20060601 1935,631,16,20016
365,91,20060601 1935,451,15,20015
322,1,20060601 1936,1418,25,20025
80,112,20060601 1939,1218,12,20012
197,4,20060601 1939,863,29,20029
233,53,20060601 1941,1313,15,20015
188,29,20060601 1942,1088,10,20010
44,351,20060601 1945,1458,25,20025
127,43,20060601 1945,733,3,20003
284,2,20060601 1945,1029,19,20019
51,275,20060601 1948,1145,16,20016
54,144,20060601 1948,1121,29,20029
96,359,20060601 1948,580,19,20019
112,341,20060601 1950,1067,7,20007
269,240,20060601 1951,1192,23,20023
27,3,20060601 1952,987,8,20008
320,369,20060601 1952,1616,16,20016
389,344,20060601 1952,781,13,20013
313,97,20060601 1953,880,13,20013
358,30,20060601 1954,888,30,20030
113,5,20060601 1956,1470,15,20015
44,163,20060601 1957,1074,25,20025
176,54,20060601 1957,1277,15,20015
231,47,20060601 1957,1512,13,20013
12,0,20060601 1958,705,29,20029
69,2,20060601 1959,783,7,20007
60,55,20060601 2000,1469,15,20015
343,52,20060601 2003,1232,9,20009
124,2,20060601 2005,1295,1,20001
173,120,20060601 2005,1303,20,20020
182,13,20060601 2005,1068,27,20027
112,341,20060601 2007,473,18,20018
240,251,20060601 2007,1497,17,20017
369,174,20060601 2007,-2,25,20025
378,275,20060601 2007,1206,30,20030
31,396,20060601 2008,424,9,20009
59,11,20060601 2008,1162,15,20015
210,49,20060601 2009,1004,11,20011
108,7,20060601 2010,1112,9,20009
200,5,20060601 2010,990,13,20013
18,324,20060601 2013,765,4,20004
145,1,20060601 2014,1211,12,20012
78,52,20060601 2017,826,16,20016
206,47,20060601 2021,945,21,20021
278,239,20060601 2021,1135,17,20017
69,387,20060601 2026,1256,7,20007
70,177,20060601 2026,1045,22,20022
273,0,20060601 2026,689,29,20029
274,172,20060601 2030,1455,9,20009
233,53,20060601 2032,741,15,20015
3,31,20060601 2034,1190,10,20010
362,1,20060601 2034,972,9,20009
349,23,20060601 2035,1036,1,20001
17,339,20060601 2039,925,15,20015
170,3,20060601 2039,1251,25,20025
6,160,20060601 2040,709,16,20016
137,262,20060601 2040,1064,15,20015
259,148,20060601 2041,745,12,20012
94,46,20060601 2042,1386,22,20022
118,40,20060601 2045,258,6,20006
284,260,20060601 2045,1095,19,20019
170,5,20060601 2046,605,25,20025
330,325,20060601 2047,1143,12,20012
174,158,20060601 2051,1437,30,20030
267,387,20060601 2052,809,15,20015
314,5,20060601 2052,1227,27,20027
27,392,20060601 2053,1103,8,20008
172,1,20060601 2058,1259,9,20009
247,103,20060601 2058,1695,2,20002
173,120,20060601 2059,665,15,20015
9,5,20060601 2102,1146,17,20017
71,25,20060601 2102,866,28,20028
143,117,20060601 2102,620,12,20012
178,133,20060601 2102,1137,9,20009
191,178,20060601 2102,1542,22,20022
387,69,20060601 2102,1459,19,20019
386,179,20060601 2104,1637,11,20011
184,5,20060601 2106,1340,2,20002
242,1,20060601 2106,1092,9,20009
48,154,20060601 2110,1404,28,20028
194,291,20060601 2114,848,14,20014
223,160,20060601 2115,443,15,20015
59,18,20060601 2116,535,15,20015
95,240,20060601 2116,903,11,20011
388,34,20060601 2117,977,11,20011
139,3,20060601 2120,850,1,20001
43,14,20060601 2124,788,24,20024
142,18,20060601 2124,1075,11,20011
305,350,20060601 2124,1506,6,20006
73,122,20060601 2129,1432,21,20021
332,0,20060601 2129,1115,12,20012
336,6,20060601 2129,1273,30,20030
76,71,20060601 2133,992,29,20029
293,37,20060601 2133,800,22,20022
189,384,20060601 2135,492,11,20011
14,128,20060601 2136,1218,10,20010
82,71,20060601 2136,1005,13,20013
56,1,20060601 2139,527,22,20022
135,0,20060601 2139,1428,13,20013
281,137,20060601 2139,914,29,20029
396,31,20060601 2139,719,18,20018
260,299,20060601 2141,487,29,20029
198,9,20060601 2145,1094,19,20019
107,5,20060601 2146,1042,19,20019
174,44,20060601 2148,838,30,20030
133,178,20060601 2150,1183,22,20022
33,61,20060601 2151,842,29,20029
199,13,20060601 2152,414,16,20016
205,160,20060601 2154,785,28,20028
385,90,20060601 2155,1207,19,20019
47,167,20060601 2156,995,13,20013
297,15,20060601 2156,1329,22,20022
107,5,20060601 2157,847,19,20019
68,2,20060601 2158,992,16,20016
147,26,20060601 2202,727,28,20028
21,138,20060601 2204,1054,9,20009
93,50,20060601 2206,958,29,20029
79,10,20060601 2207,823,11,20011
252,54,20060601 2207,1301,11,20011
28,227,20060601 2209,1298,22,20022
342,1,20060601 2209,1031,13,20013
159,66,20060601 2211,1114,9,20009
175,308,20060601 2211,727,30,20030
149,144,20060601 2215,1388,15,20015
6,7,20060601 2216,1144,21,20021
215,19,20060601 2219,947,29,20029
43,4,20060601 2220,1374,15,20015
187,51,20060601 2220,1309,30,20030
286,92,20060601 2221,832,15,20015
57,61,20060601 2223,645,15,20015
127,43,20060601 2223,1113,3,20003
99,1,20060601 2224,1483,13,20013
7,98,20060601 2225,1345,16,20016
35,1,20060601 2228,545,22,20022
296,217,20060601 2228,1117,11,20011
81,142,20060601 2229,1350,7,20007
323,202,20060601 2229,1103,29,20029
28,23,20060601 2236,1506,22,20022
120,346,20060601 2238,1634,15,20015
177,70,20060601 2238,863,21,20021
245,1,20060601 2239,1194,22,20022
220,5,20060601 2242,1505,6,20006
32,0,20060601 2243,1895,13,20013
307,51,20060601 2243,1243,7,20007
326,90,20060601 2243,937,7,20007
341,357,20060601 2243,1327,21,20021
164,55,20060601 2244,1075,11,20011
152,329,20060601 2245,983,15,20015
175,0,20060601 2245,1259,30,20030
209,13,20060601 2245,1449,12,20012
217,192,20060601 2246,1254,4,20004
209,71,20060601 2248,1191,29,20029
220,186,20060601 2249,908,6,20006
358,30,20060601 2249,792,30,20030
233,42,20060601 2250,1098,15,20015
82,71,20060601 2254,1301,13,20013
118,359,20060601 2254,1283,6,20006
294,87,20060601 2259,1070,22,20022
285,77,20060601 2300,873,30,20030
87,35,20060601 2303,1179,15,20015
375,333,20060601 2303,584,15,20015
236,167,20060601 2304,823,1,20001
373,61,20060601 2305,1322,11,20011
333,109,20060601 2306,1073,4,20004
39,14,20060601 2308,888,9,20009
137,281,20060601 2308,1282,11,20011
196,118,20060601 2308,687,11,20011
327,112,20060601 2308,1619,13,20013
186,58,20060601 2313,759,19,20019
260,24,20060601 2317,1171,16,20016
355,0,20060601 2317,1163,15,20015
70,5,20060601 2318,1257,22,20022
137,5,20060601 2318,909,15,20015
228,92,20060601 2318,649,13,20013
116,16,20060601 2319,686,11,20011
39,14,20060601 2323,1078,9,20009
251,9,20060601 2326,1517,13,20013
257,27,20060601 2328,801,11,20011
299,52,20060601 2331,1310,16,20016
64,32,20060601 2333,1289,16,20016
282,13,20060601 2333,968,14,20014
293,37,20060601 2334,1014,22,20022
77,285,20060601 2335,554,15,20015
143,117,20060601 2335,1352,12,20012
108,7,20060601 2336,952,9,20009
20,132,20060601 2340,935,30,20030
59,18,20060601 2340,992,15,20015
386,179,20060601 2346,1148,11,20011
308,175,20060601 2347,1119,16,20016
118,55,20060601 2348,1575,6,20006
49,210,20060601 2349,1525,13,20013
224,34,20060601 2349,1820,25,20025
396,31,20060601 2349,1003,3,20003
16,8,20060601 2350,1440,11,20011
314,5,20060601 2352,1261,27,20027
248,0,20060601 2355,1445,16,20016
387,69,20060601 2355,759,19,20019
395,175,20060601 2358,546,11,20011
394,13,20060601 2359,825,11,20011
366,5,20060602 0001,919,7,20007
188,70,20060602 0007,1244,29,20029
145,1,20060602 0012,930,29,20029
63,15,20060602 0014,1397,11,20011
373,41,20060602 0014,1180,29,20029
132,112,20060602 0027,830,22,20022
390,2,20060602 0028,910,22,20022
37,293,20060602 0034,963,17,20017
388,19,20060602 0046,1310,11,20011
226,390,20060602 0050,537,30,20030
278,1,20060602 0051,1110,23,20023
84,33,20060602 0057,998,11,20011
150,67,20060602 0107,1146,29,20029
394,13,20060602 0107,782,10,20010
308,198,20060602 0109,802,29,20029
328,3,20060602 0110,1002,30,20030
335,14,20060602 0114,1001,10,20010
302,109,20060602 0132,1206,11,20011
151,20,20060602 0137,594,6,20006
1,56,20060602 0139,1310,29,20029
329,295,20060602 0145,885,28,20028
149,138,20060602 0155,1650,21,20021
220,5,20060602 0203,1004,24,20024
317,379,20060602 0210,1574,30,20030
137,281,20060602 0212,760,11,20011
209,238,20060602 0219,1108,28,20028
379,317,20060602 0238,1748,24,20024
365,91,20060602 0243,1724,21,20021
116,1,20060602 0248,1340,30,20030
170,234,20060602 0252,546,23,20023
106,3,20060602 0254,1370,24,20024
279,198,20060602 0258,1173,20,20020
257,27,20060602 0300,747,30,20030
244,70,20060602 0303,1789,1,20001
123,317,20060602 0304,1267,25,20025
226,168,20060602 0311,959,30,20030
93,134,20060602 0313,1179,29,20029
358,103,20060602 0315,785,30,20030
256,1,20060602 0319,1223,20,20020
204,291,20060602 0320,860,13,20013
66,198,20060602 0324,1406,28,20028
317,30,20060602 0324,1011,30,20030
294,30,20060602 0329,1517,22,20022
274,370,20060602 0332,995,10,20010
158,174,20060602 0333,1299,19,20019
200,5,20060602 0342,1678,29,20029
327,42,20060602 0343,390,25,20025
172,232,20060602 0349,1171,29,20029
284,260,20060602 0354,1121,22,20022
37,152,20060602 0400,678,17,20017
257,27,20060602 0408,634,30,20030
176,148,20060602 0410,205,18,20018
13,250,20060602 0422,915,13,20013
3,200,20060602 0430,1755,30,20030
328,142,20060602 0432,851,30,20030
126,213,20060602 0435,762,8,20008
254,136,20060602 0448,1127,29,20029
43,127,20060602 0449,1175,15,20015
337,18,20060602 0452,1126,28,20028
246,16,20060602 0459,1104,17,20017
158,65,20060602 0501,1078,22,20022
292,376,20060602 0503,876,13,20013
152,329,20060602 0530,994,11,20011
256,134,20060602 0545,975,20,20020
69,2,20060602 0549,1117,17,20017
99,56,20060602 0558,1268,28,20028
311,37,20060602 0625,914,25,20025
323,68,20060602 0638,830,10,20010
348,5,20060602 0647,1158,23,20023
295,329,20060602 0705,752,30,20030
42,0,20060602 0720,692,13,20013
156,101,20060602 0722,1236,20,20020
116,1,20060602 0734,1591,30,20030
368,197,20060602 0740,919,11,20011
69,2,20060602 0742,1151,17,20017
378,0,20060602 0746,277,30,20030
212,103,20060602 0747,761,28,20028
353,89,20060602 0748,805,11,20011
381,199,20060602 0757,987,29,20029
20,151,20060602 0802,1246,30,20030
219,146,20060602 0803,806,1,20001
363,134,20060602 0803,1362,29,20029
373,41,20060602 0804,1741,11,20011
197,1,20060602 0805,1334,29,20029
155,5,20060602 0808,817,11,20011
352,3,20060602 0808,900,29,20029
371,60,20060602 0809,1079,22,20022
9,52,20060602 0810,1403,25,20025
312,38,20060602 0810,1246,29,20029
13,374,20060602 0811,1445,13,20013
99,1,20060602 0811,1199,28,20028
106,3,20060602 0811,681,24,20024
135,12,20060602 0816,1038,29,20029
145,1,20060602 0816,1248,29,20029
20,376,20060602 0817,1295,30,20030
383,5,20060602 0818,1378,10,20010
139,3,20060602 0819,1382,24,20024
9,251,20060602 0821,1455,25,20025
70,244,20060602 0821,1074,20,20020
89,91,20060602 0821,1411,11,20011
249,138,20060602 0823,859,28,20028
163,348,20060602 0825,1198,22,20022
262,19,20060602 0825,1335,14,20014
111,130,20060602 0826,1292,29,20029
231,47,20060602 0826,1013,29,20029
48,2,20060602 0827,1124,28,20028
125,94,20060602 0828,929,29,20029
375,333,20060602 0828,1224,29,20029
85,156,20060602 0829,994,30,20030
61,154,20060602 0831,975,28,20028
254,6,20060602 0831,386,11,20011
278,1,20060602 0831,1054,23,20023
14,25,20060602 0832,1485,18,20018
344,61,20060602 0832,1301,27,20027
387,69,20060602 0832,809,28,20028
352,32,20060602 0833,589,29,20029
159,7,20060602 0835,610,11,20011
334,302,20060602 0835,856,11,20011
113,364,20060602 0836,326,30,20030
18,142,20060602 0838,1483,20,20020
125,27,20060602 0838,1488,29,20029
281,137,20060602 0838,665,28,20028
236,13,20060602 0839,812,1,20001
58,186,20060602 0840,575,23,20023
274,370,20060602 0840,879,10,20010
204,90,20060602 0841,1205,13,20013
15,297,20060602 0845,1037,7,20007
200,3,20060602 0848,1041,29,20029
265,24,20060602 0848,1145,29,20029
269,41,20060602 0849,987,6,20006
293,305,20060602 0850,872,22,20022
322,146,20060602 0850,917,30,20030
119,271,20060602 0851,1294,20,20020
136,60,20060602 0852,952,10,20010
335,14,20060602 0852,1289,10,20010
379,364,20060602 0852,1120,24,20024
319,225,20060602 0853,1043,11,20011
315,361,20060602 0859,1120,28,20028
368,196,20060602 0859,853,11,20011
83,61,20060602 0900,677,30,20030
102,15,20060602 0902,1384,13,20013
112,132,20060602 0902,1125,18,20018
333,41,20060602 0905,1226,8,20008
207,268,20060602 0906,670,30,20030
307,84,20060602 0907,1422,7,20007
24,260,20060602 0908,1320,30,20030
25,71,20060602 0908,1193,29,20029
323,367,20060602 0908,824,10,20010
136,344,20060602 0909,1137,10,20010
387,267,20060602 0909,1021,28,20028
12,216,20060602 0910,1266,11,20011
119,259,20060602 0911,1138,20,20020
7,253,20060602 0914,1360,29,20029
199,394,20060602 0915,1265,14,20014
312,38,20060602 0915,943,29,20029
85,156,20060602 0916,770,30,20030
230,8,20060602 0916,533,28,20028
319,225,20060602 0916,598,11,20011
322,146,20060602 0916,1045,30,20030
205,345,20060602 0918,869,28,20028
119,271,20060602 0921,925,20,20020
171,51,20060602 0921,868,27,20027
84,2,20060602 0925,1438,28,20028
90,189,20060602 0925,1331,30,20030
290,92,20060602 0925,1723,18,20018
132,20,20060602 0926,1344,22,20022
260,284,20060602 0926,1062,28,20028
324,120,20060602 0927,1373,22,20022
319,222,20060602 0928,308,11,20011
63,1,20060602 0929,873,11,20011
372,89,20060602 0929,550,27,20027
79,21,20060602 0930,1719,11,20011
386,247,20060602 0930,739,11,20011
89,1,20060602 0932,982,11,20011
244,70,20060602 0932,1047,1,20001
292,96,20060602 0932,1663,13,20013
274,172,20060602 0933,1110,10,20010
285,77,20060602 0934,796,30,20030
50,0,20060602 0939,943,28,20028
308,198,20060602 0939,862,29,20029
197,1,20060602 0941,884,29,20029
174,44,20060602 0943,1059,30,20030
177,70,20060602 0943,820,12,20012
186,58,20060602 0943,1300,22,20022
65,32,20060602 0947,1154,29,20029
164,55,20060602 0947,1249,30,20030
161,235,20060602 0948,1081,30,20030
186,58,20060602 0949,913,22,20022
364,379,20060602 0949,1335,24,20024
248,7,20060602 0950,1055,16,20016
113,5,20060602 0952,978,30,20030
304,23,20060602 0952,951,29,20029
399,3,20060602 0954,1046,24,20024
63,1,20060602 0956,1374,11,20011
129,217,20060602 0956,1060,28,20028
175,395,20060602 0958,858,30,20030
355,14,20060602 0958,968,28,20028
0,145,20060602 0959,1021,7,20007
119,92,20060602 0959,900,20,20020
286,92,20060602 1001,1484,11,20011
54,264,20060602 1003,1520,29,20029
387,69,20060602 1003,757,28,20028
27,125,20060602 1004,1233,25,20025
305,350,20060602 1006,1319,6,20006
171,95,20060602 1007,1091,27,20027
24,47,20060602 1008,826,30,20030
366,30,20060602 1008,805,7,20007
324,120,20060602 1012,823,22,20022
287,213,20060602 1014,1127,11,20011
30,75,20060602 1016,1148,18,20018
136,60,20060602 1016,575,10,20010
230,8,20060602 1017,1203,28,20028
107,5,20060602 1018,1264,28,20028
48,0,20060602 1020,993,28,20028
65,32,20060602 1022,1681,29,20029
187,51,20060602 1025,924,30,20030
386,247,20060602 1025,1088,11,20011
391,211,20060602 1025,1230,30,20030
278,1,20060602 1026,1291,23,20023
308,175,20060602 1028,930,29,20029
365,62,20060602 1028,1026,21,20021
220,277,20060602 1030,730,24,20024
48,0,20060602 1031,1109,28,20028
164,55,20060602 1034,681,30,20030
265,24,20060602 1035,688,29,20029
5,194,20060602 1036,1364,30,20030
89,14,20060602 1036,1118,11,20011
118,359,20060602 1037,1369,30,20030
188,70,20060602 1037,1256,29,20029
261,247,20060602 1038,1564,11,20011
255,87,20060602 1040,795,28,20028
327,42,20060602 1040,1298,25,20025
344,61,20060602 1042,960,27,20027
38,1,20060602 1043,1170,1,20001
95,7,20060602 1043,1056,27,20027
203,165,20060602 1044,577,20,20020
37,3,20060602 1049,591,17,20017
212,103,20060602 1049,857,28,20028
265,32,20060602 1049,977,29,20029
21,47,20060602 1050,1050,29,20029
355,0,20060602 1052,1012,28,20028
217,296,20060602 1054,187,6,20006
81,41,20060602 1055,915,10,20010
271,279,20060602 1056,1569,13,20013
285,8,20060602 1056,1339,30,20030
264,229,20060602 1058,935,27,20027
70,133,20060602 1101,1143,20,20020
80,1,20060602 1102,1325,11,20011
81,142,20060602 1102,382,10,20010
230,8,20060602 1103,1326,28,20028
181,15,20060602 1104,1284,12,20012
399,90,20060602 1104,1570,24,20024
68,100,20060602 1105,1143,28,20028
201,5,20060602 1105,1006,11,20011
8,45,20060602 1106,856,11,20011
285,8,20060602 1106,1046,30,20030
73,41,20060602 1107,644,21,20021
373,61,20060602 1107,425,11,20011
7,253,20060602 1108,1090,29,20029
172,274,20060602 1108,1237,29,20029
359,118,20060602 1108,733,21,20021
18,142,20060602 1113,1201,20,20020
183,4,20060602 1113,1229,1,20001
92,377,20060602 1115,1009,30,20030
352,3,20060602 1117,1042,29,20029
364,113,20060602 1117,664,24,20024
181,15,20060602 1119,1123,15,20015
125,94,20060602 1120,1142,29,20029
166,154,20060602 1121,653,11,20011
129,217,20060602 1123,885,28,20028
148,11,20060602 1125,1586,28,20028
293,51,20060602 1126,1480,22,20022
185,229,20060602 1127,713,29,20029
173,40,20060602 1128,1337,28,20028
333,109,20060602 1128,1347,8,20008
73,37,20060602 1129,1126,21,20021
162,190,20060602 1129,1322,30,20030
398,204,20060602 1130,1059,28,20028
362,1,20060602 1132,744,28,20028
39,14,20060602 1133,650,10,20010
21,79,20060602 1134,1113,29,20029
114,87,20060602 1137,1245,30,20030
